"jjj","margin","n","true_es","scale","equiv","hdi","bf","tost"
500,0.2,250,0.41,0.353553390593274,0,0,0,0
501,0.3,250,0.41,0.353553390593274,0.00176,0.0017601408112649,0.00188,0.00176
502,0.1,500,0.41,0.353553390593274,0,0,0,0
503,0.2,500,0.41,0.353553390593274,0,0,0,0
504,0.3,500,0.41,0.353553390593274,0.00028,0.00028,0.00028,0.00028
505,0.1,50,0.42,0.353553390593274,0.00696,0.00708254971789844,0.00684,0
506,0.2,50,0.42,0.353553390593274,0.01,0.00948341402905046,0.00948,0
507,0.3,50,0.42,0.353553390593274,0.01856,0.0174862950662238,0.01684,8e-04
508,0.1,100,0.42,0.353553390593274,0.00072,0.000640384230538323,0.00068,0
509,0.2,100,0.42,0.353553390593274,0.00172,0.00148088853311987,0.00172,0
510,0.3,100,0.42,0.353553390593274,0.0076,0.00728437062237342,0.00712,0.00664
511,0.1,250,0.42,0.353553390593274,0,0,0,0
512,0.2,250,0.42,0.353553390593274,0,0,0,0
513,0.3,250,0.42,0.353553390593274,0.00108,0.00112004480179207,0.00112,0.00108
514,0.1,500,0.42,0.353553390593274,0,0,0,0
515,0.2,500,0.42,0.353553390593274,0,0,0,0
516,0.3,500,0.42,0.353553390593274,0.00024,0.00024,0.00024,0.00024
517,0.1,50,0.43,0.353553390593274,0.00564,0.00616295821994557,0.00608,0
518,0.2,50,0.43,0.353553390593274,0.00864,0.00792380342564431,0.00856,0
519,0.3,50,0.43,0.353553390593274,0.01648,0.0154073955498639,0.01536,0.00068
520,0.1,100,0.43,0.353553390593274,0.00088,0.000640204865556978,0.00068,0
521,0.2,100,0.43,0.353553390593274,0.00144,0.00152048655569782,0.00132,0
522,0.3,100,0.43,0.353553390593274,0.00612,0.00572183098591549,0.00572,0.0052
523,0.1,250,0.43,0.353553390593274,0,0,0,0
524,0.2,250,0.43,0.353553390593274,0,0,0,0
525,0.3,250,0.43,0.353553390593274,8e-04,8e-04,0.00084,8e-04
526,0.1,500,0.43,0.353553390593274,0,0,0,0
527,0.2,500,0.43,0.353553390593274,0,0,0,0
528,0.3,500,0.43,0.353553390593274,0.00016,0.00016,0.00016,0.00016
529,0.1,50,0.44,0.353553390593274,0.00508,0.00532319391634981,0.00576,0
530,0.2,50,0.44,0.353553390593274,0.00712,0.00764458675205123,0.00796,0
531,0.3,50,0.44,0.353553390593274,0.01464,0.0137282369421653,0.01352,0.00068
532,0.1,100,0.44,0.353553390593274,6e-04,0.000640179250190053,6e-04,0
533,0.2,100,0.44,0.353553390593274,0.0014,0.00128035850038011,0.00116,0
534,0.3,100,0.44,0.353553390593274,0.00504,0.00472132197015164,0.00472,0.0042
535,0.1,250,0.44,0.353553390593274,0,0,0,0
536,0.2,250,0.44,0.353553390593274,0,0,0,0
537,0.3,250,0.44,0.353553390593274,0.00056,0.00056,6e-04,0.00056
538,0.1,500,0.44,0.353553390593274,0,0,0,0
539,0.2,500,0.44,0.353553390593274,0,0,0,0
540,0.3,500,0.44,0.353553390593274,0.00012,0.00012,0.00012,0.00012
541,0.1,50,0.45,0.353553390593274,0.00424,0.0049237420439534,0.005,0
542,0.2,50,0.45,0.353553390593274,0.00644,0.00676514150754574,0.00732,0
543,0.3,50,0.45,0.353553390593274,0.01248,0.0122493094752012,0.01248,0.00052
544,0.1,100,0.45,0.353553390593274,0.00056,0.000520312187312387,0.00052,0
545,0.2,100,0.45,0.353553390593274,0.00116,0.00120072043225936,0.00128,0
546,0.3,100,0.45,0.353553390593274,0.00388,0.00368220932559536,0.0036,0.0034
547,0.1,250,0.45,0.353553390593274,0,0,0,0
548,0.2,250,0.45,0.353553390593274,0,0,0,0
549,0.3,250,0.45,0.353553390593274,0.00044,0.00044,0.00044,0.00044
550,0.1,500,0.45,0.353553390593274,0,0,0,0
551,0.2,500,0.45,0.353553390593274,0,0,0,0
552,0.3,500,0.45,0.353553390593274,8e-05,8e-05,0.00012,8e-05
553,0.1,50,0.46,0.353553390593274,0.00372,0.00400176077474089,0.00448,0
554,0.2,50,0.46,0.353553390593274,0.00576,0.00592260594661651,0.0064,0
555,0.3,50,0.46,0.353553390593274,0.0108,0.0111248949537797,0.01116,0.00028
556,0.1,100,0.46,0.353553390593274,0.00052,0.000400080016003201,4e-04,0
557,0.2,100,0.46,0.353553390593274,0.001,0.001000200040008,0.00104,0
558,0.3,100,0.46,0.353553390593274,0.0034,0.00308061612322464,0.00316,0.00284
559,0.1,250,0.46,0.353553390593274,0,0,0,0
560,0.2,250,0.46,0.353553390593274,0,0,0,0
561,0.3,250,0.46,0.353553390593274,0.00028,0.00028,0.00028,0.00028
562,0.1,500,0.46,0.353553390593274,0,0,0,0
563,0.2,500,0.46,0.353553390593274,0,0,0,0
564,0.3,500,0.46,0.353553390593274,4e-05,4e-05,4e-05,4e-05
565,0.1,50,0.47,0.353553390593274,0.00304,0.00332225913621262,0.00412,0
566,0.2,50,0.47,0.353553390593274,0.0048,0.00540367449865909,0.00572,0
567,0.3,50,0.47,0.353553390593274,0.00976,0.0100868590641636,0.01028,2e-04
568,0.1,100,0.47,0.353553390593274,0.00052,0.000480192076830732,4e-04,0
569,0.2,100,0.47,0.353553390593274,8e-04,0.000800320128051221,8e-04,0
570,0.3,100,0.47,0.353553390593274,0.00276,0.00256102440976391,0.00268,0.00244
571,0.1,250,0.47,0.353553390593274,0,0,0,0
572,0.2,250,0.47,0.353553390593274,0,0,0,0
573,0.3,250,0.47,0.353553390593274,2e-04,2e-04,2e-04,2e-04
574,0.1,500,0.47,0.353553390593274,0,0,0,0
575,0.2,500,0.47,0.353553390593274,0,0,0,0
576,0.3,500,0.47,0.353553390593274,4e-05,4e-05,4e-05,4e-05
577,0.1,50,0.48,0.353553390593274,0.00268,0.00312149831919321,0.00364,0
578,0.2,50,0.48,0.353553390593274,0.00416,0.00500240115255323,0.0052,0
579,0.3,50,0.48,0.353553390593274,0.00856,0.00872418761005283,0.00912,0.00016
580,0.1,100,0.48,0.353553390593274,0.00028,0.000320064012802561,0.00036,0
581,0.2,100,0.48,0.353553390593274,0.00076,0.000640128025605121,0.00076,0
582,0.3,100,0.48,0.353553390593274,0.0024,0.0022004400880176,0.00224,0.00208
583,0.1,250,0.48,0.353553390593274,0,0,0,0
584,0.2,250,0.48,0.353553390593274,0,0,0,0
585,0.3,250,0.48,0.353553390593274,4e-05,4e-05,4e-05,4e-05
586,0.1,500,0.48,0.353553390593274,0,0,0,0
587,0.2,500,0.48,0.353553390593274,0,0,0,0
588,0.3,500,0.48,0.353553390593274,0,0,0,0
589,0.1,50,0.49,0.353553390593274,0.00244,0.00280078421958148,0.0028,0
590,0.2,50,0.49,0.353553390593274,0.00388,0.00432120993878286,0.00444,0
591,0.3,50,0.49,0.353553390593274,0.00752,0.00816228543992318,0.00804,2e-04
592,0.1,100,0.49,0.353553390593274,0.00028,0.000200056015684392,0.00032,0
593,0.2,100,0.49,0.353553390593274,0.00052,0.000640179250190053,0.00056,0
594,0.3,100,0.49,0.353553390593274,0.00208,0.00204057135998079,0.002,0.00188
595,0.1,250,0.49,0.353553390593274,0,0,0,0
596,0.2,250,0.49,0.353553390593274,0,0,0,0
597,0.3,250,0.49,0.353553390593274,4e-05,4e-05,4e-05,4e-05
598,0.1,500,0.49,0.353553390593274,0,0,0,0
599,0.2,500,0.49,0.353553390593274,0,0,0,0
600,0.3,500,0.49,0.353553390593274,0,0,0,0
601,0.1,50,0.5,0.353553390593274,0.0026,0.00228109492556427,0.0024,0
602,0.2,50,0.5,0.353553390593274,0.0034,0.00352169041139747,0.00408,0
603,0.3,50,0.5,0.353553390593274,0.0064,0.00712341924123579,0.0076,2e-04
604,0.1,100,0.5,0.353553390593274,2e-04,0.000200088038737044,0.00028,0
605,0.2,100,0.5,0.353553390593274,0.00052,0.000480211292968906,0.00052,0
606,0.3,100,0.5,0.353553390593274,0.00192,0.00160070430989635,0.00176,0.00148
607,0.1,250,0.5,0.353553390593274,0,0,0,0
608,0.2,250,0.5,0.353553390593274,0,0,0,0
609,0.3,250,0.5,0.353553390593274,0,0,0,0
610,0.1,500,0.5,0.353553390593274,0,0,0,0
611,0.2,500,0.5,0.353553390593274,0,0,0,0
612,0.3,500,0.5,0.353553390593274,0,0,0,0
613,0.1,50,0,0.707106781186547,0.0586,0.0594823792951718,0.0582,0
614,0.2,50,0,0.707106781186547,0.08544,0.0838833553342134,0.08104,0
615,0.3,50,0,0.707106781186547,0.15788,0.144685787431497,0.13956,0.004
616,0.1,100,0,0.707106781186547,0.0664,0.0659279113493619,0.06664,0
617,0.2,100,0,0.707106781186547,0.13996,0.142857142857143,0.13612,8e-05
618,0.3,100,0,0.707106781186547,0.39492,0.378325399047886,0.3794,0.36004
619,0.1,250,0,0.707106781186547,0.09604,0.0991719006280754,0.0966,0
620,0.2,250,0,0.707106781186547,0.4608,0.461575389046686,0.46224,0.44364
621,0.3,250,0,0.707106781186547,0.91328,0.913869664359723,0.91512,0.91272
622,0.1,500,0,0.707106781186547,0.1684,0.176133861734919,0.1772,0.00052
623,0.2,500,0,0.707106781186547,0.87112,0.871142067971658,0.87164,0.87068
624,0.3,500,0,0.707106781186547,0.99808,0.998078539690165,0.99808,0.99804
625,0.1,50,0.01,0.707106781186547,0.05868,0.0598823952958118,0.0584,0
626,0.2,50,0.01,0.707106781186547,0.08352,0.0816432657306292,0.08132,0
627,0.3,50,0.01,0.707106781186547,0.15668,0.146525861034441,0.13984,0.0036
628,0.1,100,0.01,0.707106781186547,0.06748,0.0681309009441511,0.06732,0
629,0.2,100,0.01,0.707106781186547,0.13968,0.143783005280845,0.13564,0
630,0.3,100,0.01,0.707106781186547,0.39568,0.379860777724436,0.38044,0.36108
631,0.1,250,0.01,0.707106781186547,0.09488,0.0958515021802616,0.09568,0
632,0.2,250,0.01,0.707106781186547,0.46,0.461575389046686,0.46192,0.44292
633,0.3,250,0.01,0.707106781186547,0.91004,0.910229227507301,0.91176,0.9094
634,0.1,500,0.01,0.707106781186547,0.16672,0.172390329811079,0.17468,0.00032
635,0.2,500,0.01,0.707106781186547,0.86552,0.865634005763689,0.86596,0.86516
636,0.3,500,0.01,0.707106781186547,0.99756,0.99759846301633,0.99756,0.99756
637,0.1,50,0.02,0.707106781186547,0.05696,0.0585270232427891,0.05772,0
638,0.2,50,0.02,0.707106781186547,0.08364,0.0798895867504101,0.08108,0
639,0.3,50,0.02,0.707106781186547,0.15616,0.144217306076729,0.13996,0.0036
640,0.1,100,0.02,0.707106781186547,0.06756,0.068370939350296,0.06612,0
641,0.2,100,0.02,0.707106781186547,0.13848,0.144263082093135,0.13468,4e-05
642,0.3,100,0.02,0.707106781186547,0.3934,0.376620259241479,0.37776,0.35928
643,0.1,250,0.02,0.707106781186547,0.09016,0.0943713245589471,0.09472,0
644,0.2,250,0.02,0.707106781186547,0.45272,0.454494539344721,0.4546,0.4364
645,0.3,250,0.02,0.707106781186547,0.90236,0.902948353802456,0.90388,0.90184
646,0.1,500,0.02,0.707106781186547,0.1618,0.167740644386632,0.16944,0.00048
647,0.2,500,0.02,0.707106781186547,0.85028,0.850390234140484,0.8504,0.84992
648,0.3,500,0.02,0.707106781186547,0.99692,0.996918150890534,0.99696,0.99692
649,0.1,50,0.03,0.707106781186547,0.05684,0.05616,0.05676,0
650,0.2,50,0.03,0.707106781186547,0.08064,0.07948,0.08104,0
651,0.3,50,0.03,0.707106781186547,0.1548,0.14436,0.13912,0.0046
652,0.1,100,0.03,0.707106781186547,0.06444,0.0660479257510901,0.06336,0
653,0.2,100,0.03,0.707106781186547,0.13616,0.141176941232948,0.13392,4e-05
654,0.3,100,0.03,0.707106781186547,0.39008,0.373444813377605,0.374,0.35516
655,0.1,250,0.03,0.707106781186547,0.08792,0.0913055655583563,0.0902,0
656,0.2,250,0.03,0.707106781186547,0.44092,0.442443884287601,0.44276,0.42424
657,0.3,250,0.03,0.707106781186547,0.89364,0.89413035649982,0.89548,0.89304
658,0.1,500,0.03,0.707106781186547,0.15268,0.159974378477921,0.16108,6e-04
659,0.2,500,0.03,0.707106781186547,0.82764,0.827775331278274,0.82848,0.82732
660,0.3,500,0.03,0.707106781186547,0.99568,0.995636334520998,0.99572,0.99564
661,0.1,50,0.04,0.707106781186547,0.055,0.05624,0.05512,0
662,0.2,50,0.04,0.707106781186547,0.08052,0.0774,0.08064,0
663,0.3,50,0.04,0.707106781186547,0.15356,0.1414,0.13788,0.00424
664,0.1,100,0.04,0.707106781186547,0.06168,0.0632450596047684,0.0632,0
665,0.2,100,0.04,0.707106781186547,0.13244,0.137170973677894,0.1298,0
666,0.3,100,0.04,0.707106781186547,0.38308,0.365549243939515,0.36632,0.34844
667,0.1,250,0.04,0.707106781186547,0.08648,0.0907526709615462,0.08612,0
668,0.2,250,0.04,0.707106781186547,0.42544,0.426433516065784,0.42688,0.40956
669,0.3,250,0.04,0.707106781186547,0.88072,0.881557360649834,0.8826,0.87988
670,0.1,500,0.04,0.707106781186547,0.141,0.146568980703019,0.1472,0.00032
671,0.2,500,0.04,0.707106781186547,0.79428,0.794098806950116,0.79472,0.7938
672,0.3,500,0.04,0.707106781186547,0.99324,0.993194010729442,0.99312,0.99316
673,0.1,50,0.05,0.707106781186547,0.05448,0.05556666800016,0.05564,0
674,0.2,50,0.05,0.707106781186547,0.08064,0.0768892267072049,0.07808,0
675,0.3,50,0.05,0.707106781186547,0.15244,0.141016922030644,0.13644,0.00344
676,0.1,100,0.05,0.707106781186547,0.06148,0.0597743458430023,0.05952,0
677,0.2,100,0.05,0.707106781186547,0.1282,0.131911658798112,0.12664,0
678,0.3,100,0.05,0.707106781186547,0.37688,0.360686564775546,0.36124,0.34104
679,0.1,250,0.05,0.707106781186547,0.08192,0.0836533845415266,0.08352,0
680,0.2,250,0.05,0.707106781186547,0.40356,0.403984637542007,0.40532,0.38752
681,0.3,250,0.05,0.707106781186547,0.86348,0.864018242918867,0.86588,0.86276
682,0.1,500,0.05,0.707106781186547,0.12656,0.132546036829464,0.13236,0.00028
683,0.2,500,0.05,0.707106781186547,0.75468,0.754523618895116,0.75544,0.75404
684,0.3,500,0.05,0.707106781186547,0.98976,0.989751801441153,0.99012,0.98976
685,0.1,50,0.06,0.707106781186547,0.05508,0.0552822112884515,0.0544,0
686,0.2,50,0.06,0.707106781186547,0.08016,0.0772830913236529,0.07704,0
687,0.3,50,0.06,0.707106781186547,0.15064,0.139805592223689,0.13456,0.00348
688,0.1,100,0.06,0.707106781186547,0.05816,0.0591436574629852,0.05768,0
689,0.2,100,0.06,0.707106781186547,0.12164,0.126450580232093,0.12204,0
690,0.3,100,0.06,0.707106781186547,0.36744,0.351940776310524,0.35276,0.3346
691,0.1,250,0.06,0.707106781186547,0.07444,0.076412225956153,0.07548,0
692,0.2,250,0.06,0.707106781186547,0.38048,0.381501040166427,0.38164,0.36576
693,0.3,250,0.06,0.707106781186547,0.84152,0.842174747959674,0.84428,0.84108
694,0.1,500,0.06,0.707106781186547,0.11068,0.11550930558335,0.11672,0.00028
695,0.2,500,0.06,0.707106781186547,0.70708,0.707264358615169,0.7072,0.70672
696,0.3,500,0.06,0.707106781186547,0.98448,0.984510706423854,0.98444,0.9844
697,0.1,50,0.07,0.707106781186547,0.055,0.0554822192887715,0.05328,0
698,0.2,50,0.07,0.707106781186547,0.08048,0.0766030641225649,0.07472,0
699,0.3,50,0.07,0.707106781186547,0.14744,0.137125485019401,0.13252,0.003
700,0.1,100,0.07,0.707106781186547,0.05552,0.0562089934389502,0.05548,0
701,0.2,100,0.07,0.707106781186547,0.11732,0.121099375900144,0.11556,0
702,0.3,100,0.07,0.707106781186547,0.3576,0.341814690350456,0.3428,0.32556
703,0.1,250,0.07,0.707106781186547,0.06828,0.0702996839114952,0.07068,0
704,0.2,250,0.07,0.707106781186547,0.35368,0.354339214980194,0.35508,0.34016
705,0.3,250,0.07,0.707106781186547,0.81528,0.816148521586044,0.81732,0.8146
706,0.1,500,0.07,0.707106781186547,0.09352,0.0967341711358361,0.09764,0.00024
707,0.2,500,0.07,0.707106781186547,0.65156,0.651564876330745,0.65272,0.65076
708,0.3,500,0.07,0.707106781186547,0.97696,0.976947090370608,0.97688,0.97692
709,0.1,50,0.08,0.707106781186547,0.05364,0.0540864903788455,0.05152,0
710,0.2,50,0.08,0.707106781186547,0.07728,0.0748889866784014,0.07332,0
711,0.3,50,0.08,0.707106781186547,0.14388,0.134376125135016,0.12976,0.00328
712,0.1,100,0.08,0.707106781186547,0.05264,0.0538950906253751,0.05416,0
713,0.2,100,0.08,0.707106781186547,0.113,0.116072500300084,0.11188,0
714,0.3,100,0.08,0.707106781186547,0.34588,0.328531988956908,0.32996,0.31252
715,0.1,250,0.08,0.707106781186547,0.0634,0.0652478297395687,0.0642,0
716,0.2,250,0.08,0.707106781186547,0.32664,0.327319278313398,0.32756,0.313
717,0.3,250,0.08,0.707106781186547,0.78784,0.78841460975317,0.79008,0.78696
718,0.1,500,0.08,0.707106781186547,0.07656,0.0801552683180599,0.08044,8e-05
719,0.2,500,0.08,0.707106781186547,0.5922,0.592340629877146,0.59296,0.5914
720,0.3,500,0.08,0.707106781186547,0.96632,0.966265156668934,0.9662,0.96608
721,0.1,50,0.09,0.707106781186547,0.0524,0.0531221248849954,0.05076,0
722,0.2,50,0.09,0.707106781186547,0.07592,0.0724828993159726,0.07284,0
723,0.3,50,0.09,0.707106781186547,0.14092,0.132485299411976,0.12728,0.00332
724,0.1,100,0.09,0.707106781186547,0.05124,0.0516165172855314,0.0518,0
725,0.2,100,0.09,0.707106781186547,0.10772,0.110635403329065,0.10756,4e-05
726,0.3,100,0.09,0.707106781186547,0.33144,0.316861395646607,0.31744,0.29916
727,0.1,250,0.09,0.707106781186547,0.05688,0.0576515303060612,0.05708,0
728,0.2,250,0.09,0.707106781186547,0.29724,0.298419683936787,0.29808,0.28332
729,0.3,250,0.09,0.707106781186547,0.75464,0.755711142228446,0.75732,0.75336
730,0.1,500,0.09,0.707106781186547,0.06016,0.0630327770440629,0.06316,0.00012
731,0.2,500,0.09,0.707106781186547,0.5304,0.530475847440669,0.53136,0.52968
732,0.3,500,0.09,0.707106781186547,0.9522,0.952135110257334,0.95236,0.95216
733,0.1,50,0.1,0.707106781186547,0.04852,0.0500080012802048,0.05,0
734,0.2,50,0.1,0.707106781186547,0.0728,0.0702512401984317,0.07064,0
735,0.3,50,0.1,0.707106781186547,0.138,0.129380700912146,0.12564,0.00284
736,0.1,100,0.1,0.707106781186547,0.04932,0.0499699939987998,0.05,0
737,0.2,100,0.1,0.707106781186547,0.10396,0.10870174034807,0.10384,4e-05
738,0.3,100,0.1,0.707106781186547,0.31536,0.300980196039208,0.30152,0.28392
739,0.1,250,0.1,0.707106781186547,0.0492,0.0500580208875195,0.05,0
740,0.2,250,0.1,0.707106781186547,0.26456,0.266055780080829,0.26572,0.254
741,0.3,250,0.1,0.707106781186547,0.71944,0.720219278940419,0.7218,0.71848
742,0.1,500,0.1,0.707106781186547,0.04764,0.0499859927162124,0.05,0.00016
743,0.2,500,0.1,0.707106781186547,0.47056,0.470604714451515,0.47068,0.46988
744,0.3,500,0.1,0.707106781186547,0.93504,0.935006203225677,0.9352,0.93488
745,0.1,50,0.11,0.707106781186547,0.04688,0.0496819872794912,0.04832,0
746,0.2,50,0.11,0.707106781186547,0.06984,0.0687627505100204,0.0702,0
747,0.3,50,0.11,0.707106781186547,0.13464,0.124844993799752,0.12312,0.00264
748,0.1,100,0.11,0.707106781186547,0.04644,0.047693354139159,0.04744,0
749,0.2,100,0.11,0.707106781186547,0.09924,0.104309206577842,0.09884,0
750,0.3,100,0.11,0.707106781186547,0.29812,0.284999799943984,0.28644,0.2702
751,0.1,250,0.11,0.707106781186547,0.04272,0.0447361049977992,0.04444,0
752,0.2,250,0.11,0.707106781186547,0.23496,0.235524788924013,0.23584,0.22496
753,0.3,250,0.11,0.707106781186547,0.68328,0.683886199031651,0.68608,0.6816
754,0.1,500,0.11,0.707106781186547,0.038,0.039015606242497,0.04004,4e-05
755,0.2,500,0.11,0.707106781186547,0.4094,0.409563825530212,0.41032,0.40848
756,0.3,500,0.11,0.707106781186547,0.91268,0.912645058023209,0.91288,0.91244
757,0.1,50,0.12,0.707106781186547,0.04676,0.0490878540566491,0.0476,0
758,0.2,50,0.12,0.707106781186547,0.06872,0.068610977756441,0.06756,0
759,0.3,50,0.12,0.707106781186547,0.12788,0.121139382301168,0.11856,0.00308
760,0.1,100,0.12,0.707106781186547,0.04412,0.0462696125520333,0.04572,0
761,0.2,100,0.12,0.707106781186547,0.0958,0.0978626320845341,0.09432,0.00012
762,0.3,100,0.12,0.707106781186547,0.28268,0.269892731348063,0.27052,0.25548
763,0.1,250,0.12,0.707106781186547,0.03908,0.03969428994438,0.03872,0
764,0.2,250,0.12,0.707106781186547,0.20648,0.207234604457605,0.20752,0.19716
765,0.3,250,0.12,0.707106781186547,0.6432,0.643831779440599,0.64596,0.6424
766,0.1,500,0.12,0.707106781186547,0.03016,0.0316539277282004,0.03164,4e-05
767,0.2,500,0.12,0.707106781186547,0.34848,0.348393293048942,0.34892,0.34784
768,0.3,500,0.12,0.707106781186547,0.88376,0.883788867101525,0.88372,0.88348
769,0.1,50,0.13,0.707106781186547,0.04664,0.0483257990958915,0.04588,0
770,0.2,50,0.13,0.707106781186547,0.06672,0.0654878585430252,0.06572,0
771,0.3,50,0.13,0.707106781186547,0.123,0.116533984078089,0.11464,0.00304
772,0.1,100,0.13,0.707106781186547,0.04332,0.0438505241257902,0.04408,0
773,0.2,100,0.13,0.707106781186547,0.08992,0.0939025366087861,0.09008,4e-05
774,0.3,100,0.13,0.707106781186547,0.26632,0.253820917020085,0.2548,0.24092
775,0.1,250,0.13,0.707106781186547,0.03316,0.0339267853570714,0.03416,0
776,0.2,250,0.13,0.707106781186547,0.18028,0.180756151230246,0.18092,0.17108
777,0.3,250,0.13,0.707106781186547,0.60128,0.602320464092819,0.60344,0.60024
778,0.1,500,0.13,0.707106781186547,0.0218,0.0228109492556427,0.02312,4e-05
779,0.2,500,0.13,0.707106781186547,0.2936,0.293700976468705,0.29392,0.29312
780,0.3,500,0.13,0.707106781186547,0.84984,0.849687850168081,0.85044,0.84948
781,0.1,50,0.14,0.707106781186547,0.0444,0.0453272523603777,0.04408,0
782,0.2,50,0.14,0.707106781186547,0.0636,0.0616498639782365,0.0632,0
783,0.3,50,0.14,0.707106781186547,0.11924,0.112938070091215,0.11116,0.00284
784,0.1,100,0.14,0.707106781186547,0.04068,0.0416099863967352,0.04092,0
785,0.2,100,0.14,0.707106781186547,0.08556,0.0883011922861487,0.08352,0
786,0.3,100,0.14,0.707106781186547,0.25,0.239697527406578,0.23996,0.22684
787,0.1,250,0.14,0.707106781186547,0.02692,0.028171268507403,0.02748,0
788,0.2,250,0.14,0.707106781186547,0.15364,0.154141656662665,0.15436,0.14616
789,0.3,250,0.14,0.707106781186547,0.55892,0.559903961584634,0.56176,0.55768
790,0.1,500,0.14,0.707106781186547,0.01532,0.0161258052899044,0.01648,0.00012
791,0.2,500,0.14,0.707106781186547,0.2418,0.241606978512264,0.242,0.24132
792,0.3,500,0.14,0.707106781186547,0.80868,0.808411027970069,0.80884,0.80824
793,0.1,50,0.15,0.707106781186547,0.04072,0.0423301592382172,0.04228,0
794,0.2,50,0.15,0.707106781186547,0.06096,0.0590141633992158,0.06056,0
795,0.3,50,0.15,0.707106781186547,0.11484,0.108866127870689,0.10796,0.0026
796,0.1,100,0.15,0.707106781186547,0.03748,0.0384492278146755,0.03756,0
797,0.2,100,0.15,0.707106781186547,0.07992,0.081739617508202,0.07864,0
798,0.3,100,0.15,0.707106781186547,0.23436,0.222453388813315,0.22336,0.21204
799,0.1,250,0.15,0.707106781186547,0.02196,0.0219243848769754,0.022,0
800,0.2,250,0.15,0.707106781186547,0.13088,0.131426285257051,0.13172,0.12492
801,0.3,250,0.15,0.707106781186547,0.51344,0.514462892578516,0.51628,0.51192
802,0.1,500,0.15,0.707106781186547,0.00996,0.0105221044208842,0.01056,0
803,0.2,500,0.15,0.707106781186547,0.19296,0.193158631726345,0.19368,0.19264
804,0.3,500,0.15,0.707106781186547,0.7648,0.764752950590118,0.76524,0.76424
805,0.1,50,0.16,0.707106781186547,0.03848,0.0406416256650266,0.04068,0
806,0.2,50,0.16,0.707106781186547,0.05784,0.0561622464898596,0.05788,0
807,0.3,50,0.16,0.707106781186547,0.11128,0.103844153766151,0.10364,0.0024
808,0.1,100,0.16,0.707106781186547,0.03476,0.0353298923698636,0.03504,0
809,0.2,100,0.16,0.707106781186547,0.07256,0.0747009162565518,0.07224,0
810,0.3,100,0.16,0.707106781186547,0.21992,0.209978794062337,0.2108,0.19764
811,0.1,250,0.16,0.707106781186547,0.01724,0.0186059539052497,0.01924,0
812,0.2,250,0.16,0.707106781186547,0.10976,0.110395326504481,0.11028,0.105
813,0.3,250,0.16,0.707106781186547,0.46968,0.470790653008963,0.47196,0.46868
814,0.1,500,0.16,0.707106781186547,0.00708,0.00740118418947032,0.00772,0
815,0.2,500,0.16,0.707106781186547,0.15408,0.153984637542007,0.15396,0.15364
816,0.3,500,0.16,0.707106781186547,0.7132,0.713354136661866,0.71324,0.71284
817,0.1,50,0.17,0.707106781186547,0.0378,0.039364723766852,0.0394,0
818,0.2,50,0.17,0.707106781186547,0.05484,0.0540864903788455,0.05584,0
819,0.3,50,0.17,0.707106781186547,0.10712,0.100572068648238,0.09856,0.00232
820,0.1,100,0.17,0.707106781186547,0.02992,0.031136190819226,0.03192,0
821,0.2,100,0.17,0.707106781186547,0.06604,0.0681154200184096,0.06664,0
822,0.3,100,0.17,0.707106781186547,0.20456,0.195301556809541,0.196,0.1852
823,0.1,250,0.17,0.707106781186547,0.01524,0.01512423478574,0.01476,0
824,0.2,250,0.17,0.707106781186547,0.09324,0.0937862601528428,0.09368,0.08904
825,0.3,250,0.17,0.707106781186547,0.42524,0.426439403032849,0.4268,0.42392
826,0.1,500,0.17,0.707106781186547,0.00448,0.00472075532085134,0.0048,0
827,0.2,500,0.17,0.707106781186547,0.1178,0.117738838214114,0.1178,0.11736
828,0.3,500,0.17,0.707106781186547,0.65576,0.655624899983997,0.65676,0.655
829,0.1,50,0.18,0.707106781186547,0.03732,0.0385292470192846,0.03876,0
830,0.2,50,0.18,0.707106781186547,0.05456,0.053532847883492,0.05452,0
831,0.3,50,0.18,0.707106781186547,0.10264,0.0965431703608866,0.09336,0.00228
832,0.1,100,0.18,0.707106781186547,0.02748,0.0288172903742245,0.02916,0
833,0.2,100,0.18,0.707106781186547,0.05956,0.0618371022613568,0.0602,0
834,0.3,100,0.18,0.707106781186547,0.19044,0.181268761256754,0.18216,0.17176
835,0.1,250,0.18,0.707106781186547,0.01204,0.0127220355256841,0.01188,0
836,0.2,250,0.18,0.707106781186547,0.0758,0.0762922067530805,0.07624,0.07176
837,0.3,250,0.18,0.707106781186547,0.38212,0.382941270603297,0.38512,0.38116
838,0.1,500,0.18,0.707106781186547,0.00308,0.0030801232049282,0.00312,0
839,0.2,500,0.18,0.707106781186547,0.0894,0.0894835793431737,0.08984,0.08924
840,0.3,500,0.18,0.707106781186547,0.5946,0.594583783351334,0.59528,0.5938
841,0.1,50,0.19,0.707106781186547,0.03584,0.0367644117294075,0.03768,0
842,0.2,50,0.19,0.707106781186547,0.0526,0.0525263031563788,0.05216,0
843,0.3,50,0.19,0.707106781186547,0.09896,0.0923310797295675,0.09072,0.002
844,0.1,100,0.19,0.707106781186547,0.02536,0.0252561639449248,0.02528,0
845,0.2,100,0.19,0.707106781186547,0.05304,0.0566762728146013,0.05484,8e-05
846,0.3,100,0.19,0.707106781186547,0.17516,0.167146974063401,0.16788,0.15748
847,0.1,250,0.19,0.707106781186547,0.00976,0.0104825158037929,0.00992,0
